Date,Open,High,Low,Close,Adj Close,Volume
2020-10-12,126.279999,127.760002,124.839996,126.779999,126.779999,662500
2020-10-13,127.550003,128.869995,126.680000,127.129997,127.129997,828300
2020-10-14,127.699997,128.539993,127.089996,128.029999,128.029999,633800
2020-10-15,126.589996,128.839996,126.370003,127.669998,127.669998,790400
2020-10-16,127.629997,128.110001,125.879997,126.620003,126.620003,1097400
2020-10-19,128.089996,128.809998,126.339996,126.489998,126.489998,1029100
2020-10-20,126.779999,127.930000,123.690002,123.750000,123.750000,1078300
2020-10-21,123.760002,125.349998,122.580002,124.459999,124.459999,1214300
2020-10-22,122.599998,123.940002,117.889999,121.000000,121.000000,2191400
2020-10-23,121.660004,121.919998,120.099998,120.470001,120.470001,953800
2020-10-26,120.309998,121.480003,118.269997,120.000000,120.000000,996000
2020-10-27,120.199997,122.029999,119.320000,119.459999,119.459999,875100
2020-10-28,117.989998,118.680000,115.440002,115.529999,115.529999,1162600
2020-10-29,115.730003,117.160004,115.230003,115.849998,115.849998,871800
2020-10-30,114.779999,115.500000,112.580002,113.559998,113.559998,1110600
2020-11-02,114.589996,115.709999,114.050003,115.510002,115.510002,1039100
2020-11-03,116.860001,119.269997,116.570000,118.300003,118.300003,960900
2020-11-04,121.309998,121.680000,118.559998,119.400002,119.400002,1057500
2020-11-05,121.120003,122.300003,120.720001,121.230003,121.230003,680600
2020-11-06,121.889999,121.889999,120.339996,121.260002,121.260002,478200
2020-11-09,122.419998,124.269997,119.519997,119.519997,119.519997,993100
2020-11-10,118.309998,118.910004,115.129997,116.580002,116.580002,1490900
2020-11-11,117.190002,118.860001,116.760002,118.000000,118.000000,944800
2020-11-12,118.019997,118.790001,115.839996,116.250000,116.250000,945400
2020-11-13,116.559998,119.400002,116.559998,118.669998,118.669998,718000
2020-11-16,117.680000,120.000000,117.580002,119.290001,119.290001,727400
2020-11-17,118.790001,119.750000,118.330002,119.139999,119.139999,1235400
2020-11-18,119.120003,119.860001,117.320000,117.489998,117.489998,750100
2020-11-19,117.589996,119.360001,117.129997,119.180000,119.180000,714500
2020-11-20,119.470001,120.279999,118.750000,118.900002,118.900002,638400
2020-11-23,119.919998,120.550003,118.410004,119.860001,119.860001,557900
2020-11-24,120.139999,120.849998,118.559998,118.849998,118.849998,1099900
2020-11-25,119.919998,120.669998,118.809998,119.430000,119.430000,1022100
2020-11-27,119.220001,119.959999,118.440002,119.720001,119.720001,534500
2020-11-30,119.669998,119.720001,116.570000,117.680000,117.680000,1591900
2020-12-01,118.099998,119.199997,117.349998,118.970001,118.970001,1626000
2020-12-02,118.589996,118.959999,117.010002,118.120003,118.120003,981400
2020-12-03,118.230003,120.480003,118.230003,119.760002,119.760002,1000300
2020-12-04,119.750000,121.110001,119.199997,120.220001,120.220001,846000
2020-12-07,120.500000,121.190002,119.330002,119.570000,119.570000,613100
2020-12-08,119.379997,123.400002,119.379997,123.160004,123.160004,814800
2020-12-09,121.839996,123.080002,120.000000,120.860001,120.860001,1127000
2020-12-10,120.029999,120.860001,119.320000,119.750000,119.750000,772600
2020-12-11,119.709999,120.559998,118.339996,120.320000,120.320000,747600
2020-12-14,120.470001,123.519997,120.070000,122.519997,122.519997,1122600
2020-12-15,122.330002,123.709999,121.730003,123.129997,123.129997,1016800
2020-12-16,123.779999,123.779999,120.610001,120.760002,120.760002,1566300
2020-12-17,121.879997,121.879997,118.480003,119.629997,119.629997,1889700
2020-12-18,120.300003,122.430000,119.639999,122.250000,122.250000,3209900
2020-12-21,121.559998,127.650002,121.379997,126.970001,126.970001,1708100
2020-12-22,126.849998,133.570007,126.849998,133.419998,133.419998,1814900
2020-12-23,134.449997,137.470001,133.600006,134.880005,134.880005,1023300
2020-12-24,135.169998,135.690002,134.000000,134.750000,134.750000,246700
2020-12-28,135.850006,137.970001,135.500000,137.589996,137.589996,1936400
2020-12-29,138.070007,139.259995,134.119995,135.039993,135.039993,1103200
2020-12-30,135.110001,136.229996,134.100006,134.119995,134.119995,633800
2020-12-31,134.589996,134.589996,132.050003,132.910004,132.910004,689200
2021-01-04,133.100006,133.570007,127.910004,129.880005,129.880005,1285600
2021-01-05,129.690002,130.169998,126.930000,128.740005,128.740005,946700
2021-01-06,126.750000,127.620003,125.879997,126.419998,126.419998,1092200
2021-01-07,127.199997,127.599998,125.320000,127.059998,127.059998,1081900
2021-01-08,128.919998,132.050003,127.879997,131.960007,131.960007,1295100
2021-01-11,132.009995,134.880005,130.979996,133.910004,133.910004,1475900
2021-01-12,133.800003,135.339996,131.660004,132.789993,132.789993,1013700
2021-01-13,132.899994,132.899994,128.839996,129.679993,129.679993,1631000
2021-01-14,129.679993,130.149994,128.190002,128.630005,128.630005,1217000
2021-01-15,127.980003,129.089996,127.059998,127.610001,127.610001,1190600
2021-01-19,129.020004,129.419998,126.750000,127.629997,127.629997,668900
2021-01-20,127.540001,128.309998,126.279999,127.620003,127.620003,929800
2021-01-21,128.750000,128.779999,126.519997,127.120003,127.120003,1463800
2021-01-22,126.940002,130.100006,126.940002,129.399994,129.399994,1321300
2021-01-25,130.580002,132.139999,127.839996,130.039993,130.039993,1442600
2021-01-26,130.039993,131.259995,127.800003,130.800003,130.800003,1310900
2021-01-27,131.009995,137.490005,130.949997,133.229996,133.229996,2816500
2021-01-28,133.210007,135.960007,132.190002,132.220001,132.220001,1406400
2021-01-29,130.800003,131.619995,127.000000,127.739998,127.739998,1653200
2021-02-01,128.559998,134.000000,128.020004,132.740005,132.740005,1587700
2021-02-02,133.039993,136.539993,132.740005,134.100006,134.100006,1794300
2021-02-03,127.519997,128.029999,120.019997,120.029999,120.029999,4482800
2021-02-04,120.250000,120.820000,117.400002,120.570000,120.570000,3941300
2021-02-05,121.000000,121.010002,117.610001,118.260002,118.260002,2232300
2021-02-08,119.040001,119.290001,116.889999,117.650002,117.650002,1636600
2021-02-09,117.820000,118.650002,116.910004,118.089996,118.089996,1779900
2021-02-10,119.089996,120.500000,117.750000,118.650002,118.650002,1460900
2021-02-11,119.680000,120.550003,118.779999,120.160004,120.160004,791500
2021-02-12,120.660004,120.930000,119.250000,120.720001,120.720001,865100
2021-02-16,120.790001,121.000000,117.449997,117.800003,117.800003,1256600
2021-02-17,117.209999,117.669998,115.260002,116.919998,116.919998,1458200
2021-02-18,116.000000,116.900002,115.550003,116.440002,116.440002,1202100
2021-02-19,117.480003,117.480003,115.849998,115.879997,115.879997,1177400
2021-02-22,115.680000,116.820000,113.540001,115.940002,115.940002,1281500
2021-02-23,115.480003,115.589996,113.120003,114.029999,114.029999,1917300
2021-02-24,113.500000,114.110001,112.279999,113.050003,113.050003,1704600
2021-02-25,112.820000,114.370003,110.709999,111.239998,111.239998,2386000
2021-02-26,111.320000,112.260002,109.309998,110.239998,110.239998,2380200
2021-03-01,110.730003,113.339996,110.669998,113.029999,113.029999,1759800
2021-03-02,114.529999,114.580002,111.040001,111.239998,111.239998,1716700
2021-03-03,111.180000,112.599998,110.050003,110.309998,110.309998,749200
2021-03-04,110.029999,111.730003,109.070000,110.639999,110.639999,1309800
2021-03-05,110.650002,114.669998,110.650002,114.250000,114.250000,1649300
2021-03-08,114.699997,115.139999,112.220001,112.400002,112.400002,1530100
2021-03-09,115.239998,115.709999,114.010002,114.199997,114.199997,1138000
2021-03-10,114.779999,115.750000,113.720001,114.430000,114.430000,900000
2021-03-11,115.500000,117.139999,115.150002,115.230003,115.230003,969400
2021-03-12,114.129997,115.589996,113.610001,115.150002,115.150002,773100
2021-03-15,115.459999,117.419998,114.949997,117.419998,117.419998,569100
2021-03-16,117.110001,119.199997,117.110001,117.970001,117.970001,1109700
2021-03-17,117.389999,118.320000,116.250000,117.059998,117.059998,821000
2021-03-18,115.540001,117.809998,115.019997,116.089996,116.089996,1030200
2021-03-19,117.160004,118.300003,116.529999,116.680000,116.680000,1363100
2021-03-22,116.730003,117.809998,116.589996,117.199997,117.199997,789700
2021-03-23,117.699997,117.779999,115.709999,115.839996,115.839996,872200
2021-03-24,115.849998,116.290001,113.709999,114.279999,114.279999,1285800
2021-03-25,114.279999,114.720001,112.610001,113.260002,113.260002,936000
2021-03-26,112.820000,115.279999,112.489998,115.250000,115.250000,655900
2021-03-29,114.900002,116.220001,114.040001,115.949997,115.949997,631900
2021-03-30,114.879997,115.550003,113.199997,114.430000,114.430000,820200
2021-03-31,113.940002,114.089996,111.370003,111.970001,111.970001,1442600
2021-04-01,112.339996,113.930000,112.209999,113.599998,113.599998,1162500
2021-04-05,113.989998,115.760002,113.989998,115.599998,115.599998,835800
2021-04-06,115.419998,116.010002,114.290001,115.150002,115.150002,1359700
2021-04-07,114.820000,116.139999,114.470001,114.930000,114.930000,1191300
2021-04-08,115.900002,116.660004,115.400002,115.559998,115.559998,970200
2021-04-09,114.870003,115.489998,114.139999,115.370003,115.370003,1070900
2021-04-12,114.989998,117.550003,114.750000,116.410004,116.410004,958000
2021-04-13,117.199997,117.690002,116.000000,116.720001,116.720001,934600
2021-04-14,116.750000,118.260002,116.419998,116.650002,116.650002,1025500
2021-04-15,116.750000,119.180000,116.750000,118.470001,118.470001,849100
2021-04-16,118.580002,119.489998,118.349998,118.830002,118.830002,1025000
2021-04-19,118.400002,119.809998,118.000000,119.180000,119.180000,950500
2021-04-20,118.610001,119.760002,118.610001,119.040001,119.040001,981300
2021-04-21,118.870003,119.919998,118.480003,119.779999,119.779999,1154400
2021-04-22,119.500000,122.099998,118.989998,119.940002,119.940002,2640000
2021-04-23,120.220001,121.919998,119.000000,119.800003,119.800003,1861300
2021-04-26,121.639999,122.190002,117.250000,117.360001,117.360001,2624100
2021-04-27,117.599998,119.389999,116.449997,118.889999,118.889999,1729800
2021-04-28,118.930000,119.199997,117.410004,117.629997,117.629997,1212200
2021-04-29,117.680000,118.250000,116.769997,118.000000,118.000000,1091500
2021-04-30,117.660004,118.239998,116.589996,116.809998,116.809998,1288800
2021-05-03,116.750000,119.029999,116.650002,118.849998,118.849998,2745200
2021-05-04,118.570000,120.269997,118.230003,120.099998,120.099998,2125800
2021-05-05,120.239998,120.370003,118.860001,119.910004,119.910004,942600
2021-05-06,119.650002,120.870003,119.489998,120.029999,120.029999,867400
2021-05-07,120.529999,120.769997,119.250000,119.870003,119.870003,892300
2021-05-10,119.870003,121.430000,119.510002,119.849998,119.849998,1002700
2021-05-11,118.199997,119.489998,117.849998,117.930000,117.930000,1200200
2021-05-12,117.150002,118.500000,116.660004,117.720001,117.720001,1056900
2021-05-13,117.089996,118.680000,117.080002,117.800003,117.800003,810200
2021-05-14,118.370003,119.360001,118.150002,118.949997,118.949997,612900
2021-05-17,118.230003,119.089996,116.379997,116.940002,116.940002,822000
2021-05-18,117.000000,117.309998,115.550003,115.599998,115.599998,766400
2021-05-19,114.709999,117.129997,114.250000,117.070000,117.070000,1079600
2021-05-20,117.260002,119.290001,117.260002,117.959999,117.959999,922800
2021-05-21,118.029999,119.410004,117.699997,118.089996,118.089996,629500
2021-05-24,118.480003,119.629997,118.339996,119.029999,119.029999,493900
2021-05-25,119.050003,119.269997,118.019997,118.199997,118.199997,644600
2021-05-26,118.800003,119.180000,117.669998,118.239998,118.239998,919600
2021-05-27,117.470001,117.610001,115.879997,116.449997,116.449997,1616200
2021-05-28,116.070000,118.050003,116.070000,116.980003,116.980003,794400
2021-06-01,116.699997,117.139999,114.860001,115.570000,115.570000,811500
2021-06-02,115.550003,117.000000,115.550003,116.639999,116.639999,731000
2021-06-03,116.400002,117.900002,115.779999,117.809998,117.809998,869200
2021-06-04,118.169998,120.019997,117.830002,119.989998,119.989998,911800
2021-06-07,120.320000,120.589996,118.110001,118.239998,118.239998,691000
2021-06-08,118.620003,119.400002,118.410004,118.910004,118.910004,581100
2021-06-09,119.690002,120.000000,118.900002,119.699997,119.699997,716900
2021-06-10,119.779999,120.370003,119.029999,120.250000,120.250000,661100
2021-06-11,120.500000,121.379997,120.300003,120.669998,120.669998,557600
2021-06-14,121.330002,121.370003,119.860001,120.970001,120.970001,523900
2021-06-15,120.870003,121.349998,118.930000,119.370003,119.370003,629100
2021-06-16,119.040001,120.589996,118.290001,119.120003,119.120003,797600
2021-06-17,118.870003,119.820000,118.360001,119.110001,119.110001,560400
2021-06-18,119.000000,119.610001,118.599998,118.739998,118.739998,1181300
2021-06-21,118.870003,119.910004,118.419998,119.250000,119.250000,715800
2021-06-22,119.470001,120.000000,118.750000,119.080002,119.080002,571100
2021-06-23,119.110001,119.160004,116.349998,116.970001,116.970001,749700
2021-06-24,117.349998,117.870003,116.000000,116.589996,116.589996,908300
2021-06-25,116.750000,117.199997,115.650002,116.730003,116.730003,971600
2021-06-28,117.690002,118.080002,117.080002,117.930000,117.930000,1221200
2021-06-29,118.610001,118.610001,116.510002,116.790001,116.790001,859600
2021-06-30,116.620003,116.639999,115.930000,116.129997,116.129997,775800
2021-07-01,115.699997,116.989998,115.610001,116.730003,116.730003,680700
2021-07-02,117.269997,117.290001,116.519997,116.940002,116.940002,739200
2021-07-06,117.129997,117.279999,115.550003,116.339996,116.339996,1171600
2021-07-07,117.139999,117.970001,115.459999,117.410004,117.410004,1292200
2021-07-08,116.769997,119.160004,116.709999,118.300003,118.300003,1248800
2021-07-09,119.199997,124.589996,119.199997,123.800003,123.800003,2614500
2021-07-12,123.540001,123.959999,121.540001,122.489998,122.489998,1314200
2021-07-13,122.330002,123.800003,121.919998,122.800003,122.800003,719600
2021-07-14,123.129997,124.099998,122.910004,123.870003,123.870003,868700
2021-07-15,123.389999,124.959999,122.639999,123.339996,123.339996,959100
2021-07-16,123.489998,124.089996,121.940002,122.190002,122.190002,1209100
2021-07-19,121.269997,122.900002,120.250000,120.879997,120.879997,975100
2021-07-20,120.370003,122.699997,120.370003,121.820000,121.820000,906700
2021-07-21,123.760002,124.300003,122.470001,123.220001,123.220001,1197461
